id;date1;Load;LIGNITE;GAS;HYDRO;RES;tot_imps;SMP
21;23/7/2021;7501,885;346;3556,963;1204;1221,422;1173,5;99,72
22;23/7/2021;7186,708;346;3580,779;738;1145,681;1376,248;101,44
23;23/7/2021;6609,969;346;3526,228;199;1115,741;1423;98,62
0;24/7/2021;6124,157;346;3214,612;75;1084,745;1403,8;88,84
1;24/7/2021;5999,68;346;2971,379;75;1118,301;1489;87,12
2;24/7/2021;5770,876;346;2692,972;75;1152,904;1504;85,56
3;24/7/2021;5636,813;346;2531,655;75;1193,158;1491;85,56
4;24/7/2021;5608,518;346;2391,052;101;1271,466;1499;82,13
5;24/7/2021;5541,105;346;2193,157;131;1379,948;1491;79,79
6;24/7/2021;5774,759;346;2118,042;290;1633,717;1387;79,79
7;24/7/2021;6441,557;346;2112,082;730;2223,475;1030;79,79
8;24/7/2021;6944,072;346;2090,9;730;2885,772;891,4;79,09
9;24/7/2021;7280,603;346;2090,9;730;3388,603;725,1;78,93
10;24/7/2021;7671,79;346;2013,9;594;3707,59;1010,3;76,07
11;24/7/2021;7844,945;346;2021,37;514;3843,575;1120;78,19
12;24/7/2021;7959,296;346;2375,492;180;3868,915;1188,889;83,03
13;24/7/2021;7809,552;346;2301,108;106;3805,444;1251;79,79
14;24/7/2021;7559,719;346;2247,971;106;3631,748;1228;78,19
15;24/7/2021;7377,486;346;2468,9;111;3312,886;1138,7;74,66
16;24/7/2021;7297,555;346;2508,9;370;2910,455;1162,2;72,61
17;24/7/2021;7157,144;346;2518,9;835;2396,444;1060,8;78,06
18;24/7/2021;6932,993;346;2962,121;1005;1842,172;777,7;85,56
19;24/7/2021;7019,252;346;3165,883;1120;1515,069;872,3;88,84
20;24/7/2021;7242,009;346;3301,057;1285;1401,052;908,9;91,53
21;24/7/2021;6958,235;346;3310,995;1115;1363,059;823,181;91,44
22;24/7/2021;6717,096;346;3152,056;760;1342,94;1116,1;88,38
23;24/7/2021;6211,941;346;2998,299;201;1373,642;1293;86,3
0;25/7/2021;6029,617;346;2975,058;80;1415,559;1213;100,21
1;25/7/2021;5783,11;397;2583,403;80;1488,707;1234;103,81
2;25/7/2021;5573,951;346;2338,671;80;1569,28;1240;97,84
3;25/7/2021;5452,365;346;2118,663;80;1677,702;1230;86
4;25/7/2021;5422,462;346;1918,19;106;1800,272;1252;81,15
5;25/7/2021;5279,073;346;1653,555;131;1918,518;1230;79,76
6;25/7/2021;5344,933;346;1247,9;290;2180,833;1280,2;52,78
7;25/7/2021;5824,454;346;1115,9;550;2778,549;1034,005;68,85
8;25/7/2021;6322,045;346;1115,9;730;3444,145;686;50,85
9;25/7/2021;6743,25;346;1115,9;730;3934,65;616,7;49,18
10;25/7/2021;6921,041;346;1115,9;589;4234,841;635,3;56,02
11;25/7/2021;7113,974;346;1185,9;509;4392,674;680,4;49,05
12;25/7/2021;7174,77;346;1295,9;360;4431,77;741,1;48,79
13;25/7/2021;7007,999;346;1295,9;106;4352,799;907,3;56,91
14;25/7/2021;6869,667;346;1295,9;106;4156,389;965,378;56,92
15;25/7/2021;6830,324;346;1432,901;106;3822,423;1123;79,76
16;25/7/2021;6840,805;346;1652,528;370;3352,277;1120;79,76
17;25/7/2021;6794,31;346;1836,33;835;2715,055;1061,925;78,38
18;25/7/2021;6793,678;346;2668,378;1000;2052,9;726,4;81,15
19;25/7/2021;6785,193;346;3000,813;1115;1711,68;611,7;83,88
20;25/7/2021;7133,098;346;3123,838;1155;1625,36;882,9;89,34
21;25/7/2021;6953,48;346;3152,493;1115;1575,787;764,2;90,39
22;25/7/2021;6667,948;346;3262,354;760;1530,594;769;92,3
23;25/7/2021;6449,461;346;3284,528;206;1527,033;1085,9;95
0;26/7/2021;5782,377;346;2687,811;90;1563,266;1095,3;79,53
1;26/7/2021;5680,813;346;2428,9;90;1597,613;1218,3;73
2;26/7/2021;5529,916;346;2383,9;90;1630,816;1079,2;66,87
3;26/7/2021;5479,361;346;2383,9;90;1658,961;1000,5;64,64
4;26/7/2021;5502,352;346;2393,9;116;1712,852;933,6;65,31
5;26/7/2021;5604,033;346;2418,9;131;1793,133;915;71,04
6;26/7/2021;6122,538;346;3070,955;290;2012,083;403,5;86,65
7;26/7/2021;7040,302;346;3356,724;580;2530,578;227;95,96
8;26/7/2021;7896,182;346;3401,27;820;3143,912;185;99,35
9;26/7/2021;8386,058;346;3285,672;920;3654,386;180;95,91
10;26/7/2021;8435,297;346;3373,031;544;3988,266;184;99,37
11;26/7/2021;8556,028;397;3392,7;169;4146,228;451,1;102,73
12;26/7/2021;8726,775;465,046;3403,572;138;4178,857;541,3;104,46
13;26/7/2021;8670,652;507;3403,591;116;4108,961;535,1;105,03
14;26/7/2021;8445,279;428,49;3470,567;116;3900,622;529,6;104,46
15;26/7/2021;8239,197;507;3516,426;116;3524,571;575,2;105,47
16;26/7/2021;8023,801;507;3616,612;174;3005,698;720,491;109,05
17;26/7/2021;7963,745;507;3618,002;845;2369,543;624,2;105,21
18;26/7/2021;7757,644;397;3683,979;1135;1730,165;811,5;103,46
19;26/7/2021;7737,176;507;3722,07;1395;1428,006;685,1;104,85
20;26/7/2021;7787,403;397;3879,839;1510;1377,754;622,81;104,01
21;26/7/2021;7402,468;346;3848,025;1440;1378,743;389,7;99,38
22;26/7/2021;6958,247;346;3813,457;780;1384,29;634,5;98,74
23;26/7/2021;6514,298;346;3754,637;216;1405,061;792,6;98,74
0;27/7/2021;6314,701;501;3467,595;90;1418,697;837,409;89
1;27/7/2021;6068,218;501;3025,932;90;1484,586;966,7;80,08
2;27/7/2021;5902,548;501;2627,406;90;1562,842;1121,3;79,31
3;27/7/2021;5786,862;501;2494,004;90;1605,758;1096,1;76,49
4;27/7/2021;5802,858;501;2632,9;116;1638,958;914;78,75
5;27/7/2021;5924,377;346;3002,926;131;1686,451;758;80,08
6;27/7/2021;6365,36;346;3485,21;265;1875,707;393,443;91,99
7;27/7/2021;7379,277;346;3840,222;555;2336,055;302;97,56
8;27/7/2021;8113,147;346;3845,987;820;2914,16;187;99,72
9;27/7/2021;8714,674;346;3788,629;915;3449,851;215,194;97,47
10;27/7/2021;8746,204;346;3806,354;544;3836,85;213;99,61
11;27/7/2021;8915,178;507;3839,785;167;4043,193;358,2;110,51
12;27/7/2021;9086,427;507;3833,028;140;4112,399;494;112,49
13;27/7/2021;8970,14;507;3814,188;116;4044,768;488,184;111,08
14;27/7/2021;8860,205;507;3820,977;116;3845,328;570,9;113,2
15;27/7/2021;8612,378;507;3831,583;151;3495,095;627,7;115,59
16;27/7/2021;8533,022;507;3876,036;174;2994,086;981,9;127
17;27/7/2021;8347,7;507;3897,94;820;2346,76;776;126,06
18;27/7/2021;8256,524;507;3908,703;1237;1718,421;885,4;125,51
19;27/7/2021;8140,149;507;3917,525;1395;1457,523;863,101;124
20;27/7/2021;8205,82;507;3957,748;1460;1441,872;839,2;122,47
21;27/7/2021;7906,286;507;3970,264;1290;1476,222;662,8;117,13
22;27/7/2021;7514,226;507;3941,509;841;1523,417;701,3;109,88
23;27/7/2021;7129,967;507;3915,288;216;1585,279;906,4;106,18
0;28/7/2021;6720,244;501;3764,946;114;1516,037;824,261;98,1
1;28/7/2021;6513,383;501;3423,947;114;1632,036;842,4;90,35
2;28/7/2021;6313,891;501;3110,169;114;1744,122;844,6;85,14
3;28/7/2021;6175,344;501;2844,711;114;1816,433;899,2;83,85
4;28/7/2021;6173,563;501;2863,376;140;1871,087;798,1;84
5;28/7/2021;6243,271;501;3069,284;170;1934,987;568;85,14
6;28/7/2021;6845,245;501;3813,115;266;2118,13;147;99,68
7;28/7/2021;7936,655;662;3893,752;666;2572,903;142;113
8;28/7/2021;8707,44;662;3925,09;811;3167,35;142;119,23
9;28/7/2021;9310,207;662;3891,951;906;3710,256;140;118
10;28/7/2021;9471,427;662;3905,787;540;4099,511;264,129;124
11;28/7/2021;9645,065;754;3947,635;154;4304,93;484,5;133,85
12;28/7/2021;9813,225;754;3964,532;147;4367,867;579,826;140,14
13;28/7/2021;9800,417;754;3952,474;264,27;4308,873;520,8;140,17
14;28/7/2021;9641,81;754;3946,656;253,829;4113,925;573,4;140,17
15;28/7/2021;9512,407;754;3947,808;509,114;3740,885;560,6;140,19
16;28/7/2021;9385,31;909;3947,326;669,619;3230,265;629,1;140,19
17;28/7/2021;9124,421;971;3954,79;865,463;2582,068;751,1;140,17
18;28/7/2021;8791,758;971;3981,425;1121;1918,633;799,7;139,33
19;28/7/2021;8669,535;971;3989,556;1314;1600,779;794,2;138,06
20;28/7/2021;8735,973;971;3962,366;1464;1540,266;798,341;131
21;28/7/2021;8371,918;879;3984,02;1289;1524,581;695,317;129
22;28/7/2021;8007,452;817;3935,961;865;1539,319;850,172;120,13
23;28/7/2021;7466,341;817;3900,983;240;1590,264;918,094;114,22
0;29/7/2021;7160,91;806;3723,267;114;1512,643;1005;99,99
1;29/7/2021;6888,904;806;3352,836;114;1549,068;1067;89,96
2;29/7/2021;6792,231;806;3285,398;114;1561,033;1025,8;85,34
3;29/7/2021;6626,682;806;3078,01;114;1534,372;1094,3;84,95
4;29/7/2021;6608,318;806;3164,511;140;1508,307;989,5;84,95
5;29/7/2021;6644,783;806;3320,066;170;1499,617;849,1;88,4
6;29/7/2021;7030,248;821,628;3679,291;282;1627,429;619,9;102,42
7;29/7/2021;7829,518;967;3824,514;652;2046,204;339,8;113,64
8;29/7/2021;8714,159;1059;3959,166;692;2593,593;410,4;131,17
9;29/7/2021;9234,251;1059;3940,58;735;3154,771;344,9;131,24
10;29/7/2021;9613,457;1059;3911,1;644;3565,657;433,7;130,31
11;29/7/2021;9916,677;1114,119;3973,498;438;3787,66;603,4;131,46
12;29/7/2021;10151,74;1151;4040,295;324;3853,402;783,043;138,96
13;29/7/2021;10115,587;1248;4047,909;291,054;3785,624;743;142,17
14;29/7/2021;9921,54;1248;4043,835;312,217;3586,588;730,9;142,17
15;29/7/2021;9755,508;1248;4046;403,631;3238,677;819,2;142,17
16;29/7/2021;9617,123;1248;4041,857;698,231;2731,835;897,2;142,18
17;29/7/2021;9480,761;1248;4010,836;1194,064;2058,961;968,9;142,33
18;29/7/2021;9250,287;1248;4030,353;1633,429;1384,305;954,2;142,35
19;29/7/2021;8923,604;1248;4037,371;1606,419;1038,814;993;142,19
20;29/7/2021;8967,524;1248;4064,005;1885,459;945,26;824,8;142,34
21;29/7/2021;8567,801;1238,588;4104,132;1266;900,481;1058,6;141,09
22;29/7/2021;8226,229;1211;4007,383;804;857,846;1346;141,07
23;29/7/2021;7776,459;1248;4019,311;304,035;828,113;1377;142,18
0;30/7/2021;7284,725;1138;4004,74;132,125;809,86;1200;142,17
1;30/7/2021;7084,987;949;3960,533;114;840,454;1221;131,15
2;30/7/2021;6916,12;857;3842,338;114;873,782;1229;105,92
3;30/7/2021;6852,333;806;3827,803;114;889,53;1215;101,72
4;30/7/2021;6822,847;806;3765,409;140;894,438;1217;96,97
5;30/7/2021;6866,813;806;3764,264;170;899,549;1227;97,77
6;30/7/2021;7087,675;967;3772,911;282;1036,764;1029;106,05
7;30/7/2021;7912,968;967;3856,332;666;1472,987;950,649;122,79
8;30/7/2021;8741,357;1148,608;3908,23;706;1996,319;982,2;131,49
9;30/7/2021;9313,335;1151;3892,683;759;2490,252;1020,4;134,24
10;30/7/2021;9732,759;1244,371;3877,285;654;2852,503;1104,6;141,09
11;30/7/2021;10077,647;1248;3918,006;671,281;3046,36;1194;142,84
12;30/7/2021;10288,206;1248;3924,923;798;3129,583;1187,7;144,75
13;30/7/2021;10133,952;1248;3912;726;3109,952;1138;150
14;30/7/2021;10030,309;1248;3909,712;726;2957,197;1189,4;148,27
15;30/7/2021;9778,681;1248;3906,927;751;2658,954;1213,8;149,57
16;30/7/2021;9573,949;1248;3907,896;920;2197,396;1300,657;155,38
17;30/7/2021;9445,059;1248;3938,01;1314,427;1593,622;1351;160,19
18;30/7/2021;9206,059;1248;3956,019;1891,126;1005,914;1105;160,35
19;30/7/2021;9055,152;1248;3980,019;1941,43;745,703;1140;160,35
20;30/7/2021;9123,477;1248;4001,019;2044,577;675,881;1154;160,35
21;30/7/2021;8659,028;1248;4034,041;1620;631,387;1125,6;153,39
22;30/7/2021;8385,363;1248;3925,683;1235;587,68;1389;147,1
23;30/7/2021;7925,396;1248;3922,032;753,294;565,07;1437;142,37
0;31/7/2021;7230,832;1168;3718,909;434,984;435,939;1473;160,19
1;31/7/2021;6792,822;1168;3674,601;114;421,221;1415;150
2;31/7/2021;6985,448;1168;3887,356;114;400,092;1416;150
3;31/7/2021;6878,92;1168;3790,179;114;383,741;1423;122,84
4;31/7/2021;6797,183;1168;3688,42;140;365,763;1435;112,39
5;31/7/2021;6696,072;1116,015;3614,823;170;368,234;1427;104,46
6;31/7/2021;6890,046;1058;3586,833;282;522,913;1440,3;102,84
7;31/7/2021;7640,518;1058;3580,617;666;1018,001;1317,9;102,87
8;31/7/2021;8368,026;1168;3633,524;706;1590,806;1269,696;119
9;31/7/2021;8994,926;1168;3660,312;764;2066,971;1335,643;119
10;31/7/2021;9388,069;1168;3693,481;760;2405,523;1361,065;121,31
11;31/7/2021;9537,289;1167;3800;540;2617,289;1413;150
12;31/7/2021;9555,629;1167;3917,667;326;2742,962;1402;160
13;31/7/2021;9507,163;1167;3899,667;250;2779,496;1411;160
14;31/7/2021;9409,167;1167;3889,667;250;2692,5;1410;160
15;31/7/2021;9211,38;1167;3886,667;320;2427,713;1410;160
16;31/7/2021;9498,622;1257;3744,725;1013,377;1994,52;1489;160,35
17;31/7/2021;9373,888;1257;3833,136;1407,096;1403,656;1473;160,35
18;31/7/2021;9035,247;1257;3847,14;1563,985;844,122;1523;160,36
19;31/7/2021;8772,855;1257;3875,077;1470,939;597,839;1572;160,2
20;31/7/2021;8916,358;1257;3894,136;1671,343;521,879;1572;160,35
21;31/7/2021;8640,695;1257;3906,332;1418,887;486,476;1572;160,19
22;31/7/2021;8354,506;1257;3760,938;1331,783;448,785;1556;160,35
23;31/7/2021;7838,802;1257;3759,848;887,746;423,208;1511;160,37
0;1/8/2021;7379,022;1399;3609,9;540,386;394,736;1435;160,19
1;1/8/2021;7001,731;1399;3603,9;167,292;378,539;1453;160,17
2;1/8/2021;6867,169;1333,743;3572,014;114;393,412;1454;142
3;1/8/2021;6689,554;1159,785;3574,23;114;407,539;1434;132,22
4;1/8/2021;6584,706;1111,79;3516,263;140;402,653;1414;105,7
5;1/8/2021;6435,42;956;3483,437;170;421,983;1404;102,07
6;1/8/2021;6528,413;956;3258,949;282;597,464;1434;100,13
7;1/8/2021;6994,3;956;3042,791;442;1089,509;1464;90,2
8;1/8/2021;7499,555;956;2993,9;482;1660,755;1406,9;90,12
9;1/8/2021;8065,974;956;3049,383;497;2156,591;1407;93,3
10;1/8/2021;8529,235;970,961;3166,525;498;2525,749;1368;103,16
11;1/8/2021;8842,441;1124,634;3247,898;290;2756,909;1423;129,99
12;1/8/2021;9102,405;1281,486;3242,9;298;2865,019;1415;141,99
13;1/8/2021;9135,908;1364,773;3234,9;250;2855,235;1431;142,1
14;1/8/2021;9036,289;1318,02;3304,9;250;2726,369;1437;142
15;1/8/2021;8962,892;1244,43;3518,9;320;2453,562;1426;141,98
16;1/8/2021;8889,937;1399;3531,759;528;2002,178;1429;142,3
17;1/8/2021;8786,436;1399;3664,9;936;1377,536;1409;158,1
18;1/8/2021;8616,184;1399;3784,9;1228,687;787,597;1416;160,17
19;1/8/2021;8408,498;1399;3791,045;1249;540,453;1429;143,51
20;1/8/2021;8647,659;1399;3836,9;1497,828;469,931;1444;160,17
21;1/8/2021;8407,267;1399;3824,519;1329;419,748;1435;142,3
22;1/8/2021;8146,774;1399;4037,9;882,95;386,924;1440;160,17
23;1/8/2021;7777,977;1399;4050,9;485,221;377,856;1465;160,18
0;2/8/2021;7297,714;1426;3811,064;114;387,65;1559;145,05
1;2/8/2021;6976,356;1125;3754,7;114;415,656;1567;127,46
2;2/8/2021;6740,368;1027,679;3595,343;114;443,346;1560;105,5
3;2/8/2021;6573,736;956;3481,071;114;470,665;1552;98,45
4;2/8/2021;6551,023;956;3440,116;140;487,907;1527;96,5
5;2/8/2021;6585,472;956;3408,893;170;514,579;1536;95,5
6;2/8/2021;7115,502;1075;3625,047;182;673,455;1560;113,02
7;2/8/2021;7978,542;1376,381;3767,904;232;1156,457;1445,8;142,1
8;2/8/2021;8868,463;1426;3843,34;336,776;1725,347;1537;160,18
9;2/8/2021;9538,864;1426;3729,823;649,979;2203,062;1530;160,22
10;2/8/2021;9948,242;1426;3712,91;679,84;2562,492;1567;160,22
11;2/8/2021;10249,448;1426;3751,91;684,123;2820,415;1567;160,22
12;2/8/2021;10494,296;1426;3733,922;791,01;2976,364;1567;160,24
13;2/8/2021;10506,714;1426;3720,922;802,128;2992,664;1565;160,24
14;2/8/2021;10343,646;1426;3718,922;808,088;2841,636;1549;160,24
15;2/8/2021;10177,302;1426;3718,916;955,744;2509,642;1567;160,23
16;2/8/2021;9990,032;1426;3732,974;1230,248;2038,81;1562;160,33
17;2/8/2021;9662,103;1426;3751,899;1455,928;1464,276;1564;160,2
18;2/8/2021;9395,439;1426;3783,899;1708,528;911,012;1566;160,2
19;2/8/2021;9214,214;1426;3877,887;1698,308;646,019;1566;160,18
20;2/8/2021;9168,426;1426;3965,881;1618,053;591,492;1567;160,17
21;2/8/2021;8845,621;1379,89;3919,855;1529;563,876;1453;141,98
22;2/8/2021;8546,967;1426;3958,893;1037,611;557,463;1567;160,19
23;2/8/2021;8090,069;1426;3959,81;580,028;557,231;1567;160,22
0;3/8/2021;7767,513;1417;3970,41;323,228;625,875;1431;161,53
1;3/8/2021;7412,743;1276;3852,862;114;685,881;1484;133,71
2;3/8/2021;7178,279;1126;3739,152;114;699,127;1500;103,22
3;3/8/2021;7006,307;1126;3646,054;114;692,653;1427,6;96,71
4;3/8/2021;6926,461;1126;3586,008;140;706,053;1368,4;95,5
5;3/8/2021;6948,68;1126;3699,528;170;716,652;1236,5;100,55
6;3/8/2021;7445,693;1236;3818,258;182;880,935;1328,5;128,85
7;3/8/2021;8294,148;1417;4034,804;232;1375,844;1234,5;160,79
8;3/8/2021;9194,959;1417;4028,049;648,652;1945,958;1155,3;163,05
9;3/8/2021;9831,499;1417;3985,303;758,31;2435,486;1235,4;164,56
10;3/8/2021;10232,855;1417;3894,068;854,994;2818,193;1248,6;166,06
11;3/8/2021;10672,015;1417;3925,05;928,534;3107,031;1294,4;167,56
12;3/8/2021;10992,715;1417;3911,054;1099,34;3291,221;1274,1;169,06
13;3/8/2021;10968,64;1417;3904,054;1089,331;3310,555;1247,7;169,06
14;3/8/2021;10808,088;1417;3904,053;1132;3123,035;1232;170
15;3/8/2021;10594,513;1417;3899,046;1308;2761,767;1208,7;168,73
16;3/8/2021;10435,3;1417;3906,087;1324,323;2264,89;1523;174,56
17;3/8/2021;10189,569;1417;3922,078;1677;1659,291;1514,2;173,06
18;3/8/2021;9912,012;1417;3846,892;2010,022;1095,098;1543;176,06
19;3/8/2021;9642,59;1417;3869,808;2011,029;839,753;1505;174,56
20;3/8/2021;9671,767;1417;3929,889;2085;751,878;1488;176
21;3/8/2021;9341,577;1417;4008,622;1800,416;676,539;1439;171,53
22;3/8/2021;9164,189;1417;4099,941;1596;608,448;1442,8;167,16
23;3/8/2021;8444,389;1417;4088,608;808,989;574,792;1555;166,06
0;4/8/2021;7735,118;1390;4316,389;114;513,729;1401;200,08
1;4/8/2021;7474,144;1390;4082,812;114;490,332;1397;190,01
2;4/8/2021;7278,679;1308;3935,66;114;492,019;1429;134,93
3;4/8/2021;7023,882;1275;3777,654;114;468,228;1389;108,58
4;4/8/2021;6935,304;1223,581;3751,022;140;442,701;1378;105,3
5;4/8/2021;6930,097;1191,198;3749,153;170;449,746;1370;105,1
6;4/8/2021;7396,607;1308;3894,717;182;603,89;1408;141,11
7;4/8/2021;8200,979;1390;4044,413;233;1075,566;1458;199
8;4/8/2021;8886,308;1390;4288,619;234;1644,689;1329;200,09
9;4/8/2021;9353,68;1390;4229,3;208;2141,38;1385;205
10;4/8/2021;9602,158;1390;4080,452;208;2509,706;1414;205
11;4/8/2021;9689,541;1390;4024,362;140;2746,179;1389;205
12;4/8/2021;9747,33;1390;3955,362;159;2881,968;1361;205
13;4/8/2021;9721,066;1390;3935,697;140;2907,369;1348;205
14;4/8/2021;9497,612;1390;3926,697;140;2748,915;1292;205
15;4/8/2021;9476,317;1390;3919,697;450;2417,62;1299;205
16;4/8/2021;9314,809;1390;3942,697;708;1971,112;1303;205
17;4/8/2021;9169,676;1390;3974,483;1176;1398,193;1231;205
18;4/8/2021;8829,845;1390;4015,573;1379;821,272;1224;205
19;4/8/2021;8886,336;1390;4056,845;1529;574,491;1336;205
20;4/8/2021;9002,01;1390;4248,712;1579;498,298;1286;205
21;4/8/2021;9099,374;1390;4258,172;1529;476,202;1446;200,06
22;4/8/2021;8472,251;1390;4292,966;934;432,285;1423;205
23;4/8/2021;7751,149;1390;4281,29;140;400,859;1539;205
0;5/8/2021;7968,433;1308;3809,992;946,407;416,034;1488;160,7
1;5/8/2021;7570,572;1308;3856,508;519,026;404,038;1483;160,2
2;5/8/2021;7275,135;1275;3891,055;219;401,08;1489;123,78
3;5/8/2021;7074,603;1275;3817,627;114;396,976;1471;113,73
4;5/8/2021;7008,572;1267,038;3750,872;140;380,662;1470;105,7
5;5/8/2021;7028,719;1248,756;3741,451;170;384,512;1484;105,5
6;5/8/2021;7479,036;1258,104;3647,049;527;546,883;1500;105,7
7;5/8/2021;8208,18;1308;3862,418;583;1051,862;1402,9;147,31
8;5/8/2021;9043,176;1308;4067,006;594;1638,47;1435,7;180,16
9;5/8/2021;9555,025;1308;4058,188;563;2152,337;1473,5;182,05
10;5/8/2021;9986,442;1308;3999,745;705,087;2556,21;1417,4;185,2
11;5/8/2021;10448,066;1308;3935,699;921,691;2837,276;1445,4;185,7
12;5/8/2021;10682,816;1308;3844,986;1116,189;3035,641;1378;185,86
13;5/8/2021;10647,04;1308;3832,844;961,89;3107,406;1436,9;185,7
14;5/8/2021;10488,026;1308;3819,702;842,001;3048,423;1469,9;185,54
15;5/8/2021;10303,096;1308;3825,551;841,582;2813,963;1514;185,37
16;5/8/2021;10173,229;1308;3829,844;1081,859;2421,526;1532;185,7
17;5/8/2021;9871,534;1308;3854,986;1332,734;1848,814;1527;185,86
18;5/8/2021;9516,577;1308;3908,626;1483,377;1285,574;1531;195,58
19;5/8/2021;9286,538;1308;3942,986;1435,573;1049,979;1550;185,86
20;5/8/2021;9340,372;1308;4072,056;1425,889;995,427;1539;185,86
21;5/8/2021;9025,587;1308;4040,368;1154,289;976,93;1546;180,37
22;5/8/2021;8995,546;1308;4056,695;1113,762;976,089;1541;170,54
23;5/8/2021;8621,432;1308;3999,541;785,768;978,123;1550;160,54
0;6/8/2021;7932,054;1376;3762,02;264;1066,034;1464;129,83
1;6/8/2021;7470,159;1203;3478,921;264;1082,238;1442;103,59
2;6/8/2021;7151,704;1160;3296,997;114;1103,707;1477;100,45
3;6/8/2021;6998,653;1160;3138,377;114;1109,276;1477;95,5
4;6/8/2021;6898,633;1160;3002,38;140;1131,253;1465;92,75
5;6/8/2021;6893,628;1160;2953,047;170;1147,581;1463;92,07
6;6/8/2021;7238,554;1160;3187,304;422;1244,35;1224,9;100,1
7;6/8/2021;8060,323;1203;3369,001;688;1603,122;1197,2;104,93
8;6/8/2021;8816,033;1376;3500,255;804;2203,077;932,701;129,5
9;6/8/2021;9411,719;1376;3490,628;668;2858,491;1018,6;131,96
10;6/8/2021;9839,748;1376;3509,136;458;3373,812;1122,8;140,11
11;6/8/2021;10224,323;1376;3697,934;260;3674,089;1216,3;177,41
12;6/8/2021;10452,413;1376;3633,112;433,965;3822,836;1186,5;186,06
13;6/8/2021;10431,118;1376;3630,078;332,503;3833,337;1259,2;185,89
14;6/8/2021;10235,26;1376;3621,838;260;3722,022;1255,4;159,93
15;6/8/2021;10039,615;1376;3557,157;390;3460,558;1255,9;134,02
16;6/8/2021;9811,767;1352,72;3520,176;544;3017,371;1377,5;124,65
17;6/8/2021;9500,57;1369,362;3455,176;976;2411,332;1288,7;124,65
18;6/8/2021;9249,205;1376;3528,245;1059;1826,06;1459,9;130,68
19;6/8/2021;9075,398;1376;3585,508;1164;1538,89;1411;132,67
20;6/8/2021;9093,626;1376;3638,824;1134;1443,758;1501,044;137,07
21;6/8/2021;8756,305;1376;3663,312;783;1373,993;1560;138
22;6/8/2021;8513,127;1376;3719,187;479;1326,94;1612;146,1
23;6/8/2021;8142,608;1376;3678,174;140;1336,434;1612;142,11
0;7/8/2021;7676,728;1246,211;3622,462;114;1309,055;1385;132,23
1;7/8/2021;7377,077;1109;3493,612;114;1361,465;1299;110,75
2;7/8/2021;7063,08;956;3300,197;114;1419,795;1273,088;98,27
3;7/8/2021;6914,956;956;3187,391;114;1415,146;1242,419;94,88
4;7/8/2021;6812,657;956;3108,331;140;1432,326;1176;94,02
5;7/8/2021;6741,258;956;2970,891;140;1493,367;1181;85,16
6;7/8/2021;6939,642;956;2789,097;282;1657,545;1255;84,1
7;7/8/2021;7336,278;956;2564,774;368;2147,204;1300,3;81,42
8;7/8/2021;8028,872;956;2765,23;369;2725,242;1213,4;84,1
9;7/8/2021;8634,622;956;2819,849;381;3139,773;1338;84,1
10;7/8/2021;9073,796;956;3041,259;381;3342,537;1353;89,4
11;7/8/2021;9482,139;1109;3405,76;215;3406,379;1346;113,93
12;7/8/2021;9811,242;1293;3553,779;213;3417,463;1334;138,36
13;7/8/2021;9738,613;1293;3555,695;187;3371,918;1331;141,5
14;7/8/2021;9488,955;1271,689;3503,967;175;3196,299;1342;132,24
15;7/8/2021;9434,024;1293;3577,867;354,902;2856,255;1352;160,32
16;7/8/2021;9275,089;1293;3578,26;637,963;2345,866;1420;160,8
17;7/8/2021;9130,82;1293;3719,26;1037,446;1696,114;1385;160,8
18;7/8/2021;8885,633;1293;3730,201;1413,889;1063,143;1385,4;160,8
19;7/8/2021;8763,81;1293;3756,272;1792,295;751,243;1171;160,64
20;7/8/2021;8841,217;1293;3799,328;1979,048;649,341;1120,5;161,12
21;7/8/2021;8457,242;1293;3818,783;1675,55;606,109;1063,8;160,16
22;7/8/2021;8108,185;1293;3747,783;1244,97;566,432;1256;160,16
23;7/8/2021;7689,091;1293;3755,144;842,624;516,323;1282;160,32
0;8/8/2021;6925,446;1159;3540,506;430,321;433,619;1362;152,64
1;8/8/2021;6625,76;1109;3556,545;143,124;416,091;1401;152,16
2;8/8/2021;6439,162;1109;3467,538;114;409,624;1339;124
3;8/8/2021;6355,5;1109;3383,52;114;410,98;1338;118,18
4;8/8/2021;6264,193;1073,628;3307,931;140;419,634;1323;105,5
5;8/8/2021;6063,493;999;3180,924;140;435,569;1308;104,56
6;8/8/2021;6140,598;956;3105,626;182;586,972;1310;102,14
7;8/8/2021;6426,934;956;2772,474;233;1073,46;1392;93,71
8;8/8/2021;7001,547;956;2666,526;334;1666,021;1379;85,97
9;8/8/2021;7477,153;956;2654,995;346;2189,158;1331;83,97
10;8/8/2021;7871,716;956;2707,316;346;2554,4;1308;85,97
11;8/8/2021;8048,846;956;2862,308;180;2753,538;1297;93,71
12;8/8/2021;8230,381;956;2971,662;178;2842,719;1282;100
13;8/8/2021;8185,902;956;2960,139;152;2841,763;1276;100
14;8/8/2021;8118,338;956;3032,124;140;2714,214;1276;101,51
15;8/8/2021;8059,788;1105,459;3186,244;170;2445,385;1152,7;105,7
16;8/8/2021;7993,571;1159;3277,524;224;2001,447;1331,6;120,85
17;8/8/2021;7944,953;1159;3395,762;1065,736;1399,155;925,3;152,96
18;8/8/2021;7790,378;1159;3419,499;1431,631;828,148;952,1;152,96
